Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
6.66000000E+01	-3.72816113E+01	-3.25073205E+01	-3.56432124E+01	-8.37582576E+01	-5.06305058E+01	-5.35570711E+01	
6.66360000E+01	-3.73394884E+01	-3.25058060E+01	-3.56904934E+01	-8.37426632E+01	-5.06140275E+01	-5.35700623E+01	
6.66720000E+01	-3.73988239E+01	-3.25042993E+01	-3.57390607E+01	-8.37305964E+01	-5.05974312E+01	-5.35828894E+01	
6.67080000E+01	-3.74596903E+01	-3.25028315E+01	-3.57888738E+01	-8.37220313E+01	-5.05807110E+01	-5.35955164E+01	
6.67440000E+01	-3.75222581E+01	-3.25013596E+01	-3.58400026E+01	-8.37169650E+01	-5.05638659E+01	-5.36079949E+01	
6.67800000E+01	-3.75862133E+01	-3.24999235E+01	-3.58924152E+01	-8.37154083E+01	-5.05468965E+01	-5.36203010E+01	
6.68160000E+01	-3.76517548E+01	-3.24984899E+01	-3.59460504E+01	-8.37173622E+01	-5.05298024E+01	-5.36324651E+01	
6.68520000E+01	-3.77188054E+01	-3.24971018E+01	-3.60010945E+01	-8.37228153E+01	-5.05125760E+01	-5.36444743E+01	
6.68880000E+01	-3.77874038E+01	-3.24957201E+01	-3.60573462E+01	-8.37318033E+01	-5.04952223E+01	-5.36563510E+01	
6.69240000E+01	-3.78576548E+01	-3.24943459E+01	-3.61148502E+01	-8.37443272E+01	-5.04777392E+01	-5.36680965E+01	
6.69600000E+01	-3.79293046E+01	-3.24930103E+01	-3.61736574E+01	-8.37603881E+01	-5.04601301E+01	-5.36797201E+01	
6.69960000E+01	-3.80026497E+01	-3.24916897E+01	-3.62337503E+01	-8.37800296E+01	-5.04423936E+01	-5.36912282E+01	
6.70320000E+01	-3.80775384E+01	-3.24903981E+01	-3.62950692E+01	-8.38032443E+01	-5.04245302E+01	-5.37026429E+01	
6.70680000E+01	-3.81539436E+01	-3.24891169E+01	-3.63577051E+01	-8.38300728E+01	-5.04065404E+01	-5.37139544E+01	
6.71040000E+01	-3.82320720E+01	-3.24878752E+01	-3.64216156E+01	-8.38605380E+01	-5.03884219E+01	-5.37251707E+01	
6.71400000E+01	-3.83116117E+01	-3.24866388E+01	-3.64866898E+01	-8.38946630E+01	-5.03701765E+01	-5.37363186E+01	
6.71760000E+01	-3.83928023E+01	-3.24854263E+01	-3.65530630E+01	-8.39324701E+01	-5.03518200E+01	-5.37474101E+01	
6.72120000E+01	-3.84755102E+01	-3.24842598E+01	-3.66207286E+01	-8.39740005E+01	-5.03333396E+01	-5.37584439E+01	
6.72480000E+01	-3.85598687E+01	-3.24830908E+01	-3.66896722E+01	-8.40192986E+01	-5.03147309E+01	-5.37694158E+01	
6.72840000E+01	-3.86457807E+01	-3.24819762E+01	-3.67598393E+01	-8.40683999E+01	-5.02960194E+01	-5.37803604E+01	
6.73200000E+01	-3.87333343E+01	-3.24808700E+01	-3.68312160E+01	-8.41213328E+01	-5.02771923E+01	-5.37912828E+01	
6.73560000E+01	-3.88224334E+01	-3.24797975E+01	-3.69039367E+01	-8.41781783E+01	-5.02582567E+01	-5.38021901E+01	
6.73920000E+01	-3.89130234E+01	-3.24787523E+01	-3.69779012E+01	-8.42389593E+01	-5.02392076E+01	-5.38130900E+01	
6.74280000E+01	-3.90052732E+01	-3.24777356E+01	-3.70530858E+01	-8.43037189E+01	-5.02200655E+01	-5.38239978E+01	
6.74640000E+01	-3.90991303E+01	-3.24767398E+01	-3.71295715E+01	-8.43725460E+01	-5.02008212E+01	-5.38349309E+01	
6.75000000E+01	-3.91945048E+01	-3.24757876E+01	-3.72073247E+01	-8.44454976E+01	-5.01814847E+01	-5.38458761E+01	
6.75360000E+01	-3.92914753E+01	-3.24748574E+01	-3.72862532E+01	-8.45226164E+01	-5.01620508E+01	-5.38568592E+01	
6.75720000E+01	-3.93899910E+01	-3.24739626E+01	-3.73664875E+01	-8.46039923E+01	-5.01425400E+01	-5.38679104E+01	
6.76080000E+01	-3.94899037E+01	-3.24730729E+01	-3.74480048E+01	-8.46897037E+01	-5.01229470E+01	-5.38789874E+01	
6.76440000E+01	-3.95914446E+01	-3.24722261E+01	-3.75307689E+01	-8.47798193E+01	-5.01032772E+01	-5.38901499E+01	
6.76800000E+01	-3.96945331E+01	-3.24714248E+01	-3.76147658E+01	-8.48744258E+01	-5.00835286E+01	-5.39013846E+01	
6.77160000E+01	-3.97989565E+01	-3.24706301E+01	-3.77001501E+01	-8.49736253E+01	-5.00637182E+01	-5.39126986E+01	
6.77520000E+01	-3.99050105E+01	-3.24698921E+01	-3.77868338E+01	-8.50775171E+01	-5.00438504E+01	-5.39241282E+01	
6.77880000E+01	-4.00124337E+01	-3.24691703E+01	-3.78747668E+01	-8.51862061E+01	-5.00239234E+01	-5.39356516E+01	
6.78240000E+01	-4.01214858E+01	-3.24684786E+01	-3.79639923E+01	-8.52998052E+01	-5.00039458E+01	-5.39472944E+01	
6.78600000E+01	-4.02317758E+01	-3.24678294E+01	-3.80545482E+01	-8.54184311E+01	-4.99839332E+01	-5.39590654E+01	
6.78960000E+01	-4.03433641E+01	-3.24672080E+01	-3.81465006E+01	-8.55422082E+01	-4.99638691E+01	-5.39709774E+01	
6.79320000E+01	-4.04563628E+01	-3.24666178E+01	-3.82396710E+01	-8.56712564E+01	-4.99437765E+01	-5.39830285E+01	
6.79680000E+01	-4.05705639E+01	-3.24660401E+01	-3.83342500E+01	-8.58057508E+01	-4.99236625E+01	-5.39952303E+01	
6.80040000E+01	-4.06861285E+01	-3.24655187E+01	-3.84301700E+01	-8.59458529E+01	-4.99035199E+01	-5.40075925E+01	
6.80400000E+01	-4.08028460E+01	-3.24650333E+01	-3.85274859E+01	-8.60917170E+01	-4.98833685E+01	-5.40201089E+01	
6.80760000E+01	-4.09207457E+01	-3.24645585E+01	-3.86262552E+01	-8.62435345E+01	-4.98632067E+01	-5.40328245E+01	
6.81120000E+01	-4.10395737E+01	-3.24641245E+01	-3.87263484E+01	-8.64014492E+01	-4.98430422E+01	-5.40457228E+01	
6.81480000E+01	-4.11598167E+01	-3.24637256E+01	-3.88279303E+01	-8.65657085E+01	-4.98228819E+01	-5.40588082E+01	
6.81840000E+01	-4.12806917E+01	-3.24633492E+01	-3.89310233E+01	-8.67365394E+01	-4.98027370E+01	-5.40720992E+01	
6.82200000E+01	-4.14024491E+01	-3.24630207E+01	-3.90355307E+01	-8.69141141E+01	-4.97825980E+01	-5.40855842E+01	
6.82560000E+01	-4.15251101E+01	-3.24627230E+01	-3.91415519E+01	-8.70987505E+01	-4.97624898E+01	-5.40992917E+01	
6.82920000E+01	-4.16484052E+01	-3.24624525E+01	-3.92491101E+01	-8.72907176E+01	-4.97424100E+01	-5.41132190E+01	
6.83280000E+01	-4.17722774E+01	-3.24622029E+01	-3.93582506E+01	-8.74902780E+01	-4.97223577E+01	-5.41273693E+01	
6.83640000E+01	-4.18968833E+01	-3.24619959E+01	-3.94690567E+01	-8.76977692E+01	-4.97023518E+01	-5.41417477E+01	
6.84000000E+01	-4.20218835E+01	-3.24618189E+01	-3.95814661E+01	-8.79135083E+01	-4.96823884E+01	-5.41563604E+01	
6.84360000E+01	-4.21469046E+01	-3.24616610E+01	-3.96955862E+01	-8.81378696E+01	-4.96624849E+01	-5.41712124E+01	
6.84720000E+01	-4.22722258E+01	-3.24615388E+01	-3.98114196E+01	-8.83712914E+01	-4.96426265E+01	-5.41863154E+01	
6.85080000E+01	-4.23975048E+01	-3.24614503E+01	-3.99290218E+01	-8.86141374E+01	-4.96228361E+01	-5.42016668E+01	
6.85440000E+01	-4.25227402E+01	-3.24613940E+01	-4.00483674E+01	-8.88668935E+01	-4.96031219E+01	-5.42172715E+01	
6.85800000E+01	-4.26478250E+01	-3.24613493E+01	-4.01696198E+01	-8.91300679E+01	-4.95834719E+01	-5.42331346E+01	
6.86160000E+01	-4.27722172E+01	-3.24613544E+01	-4.02928590E+01	-8.94042170E+01	-4.95639052E+01	-5.42492511E+01	
6.86520000E+01	-4.28962371E+01	-3.24613764E+01	-4.04179797E+01	-8.96899244E+01	-4.95444252E+01	-5.42656391E+01	
6.86880000E+01	-4.30195687E+01	-3.24614281E+01	-4.05452551E+01	-8.99878730E+01	-4.95250300E+01	-5.42822818E+01	
6.87240000E+01	-4.31415555E+01	-3.24615088E+01	-4.06744725E+01	-9.02987008E+01	-4.95057314E+01	-5.42991942E+01	
6.87600000E+01	-4.32627595E+01	-3.24616075E+01	-4.08060445E+01	-9.06231921E+01	-4.94865375E+01	-5.43163732E+01	
6.87960000E+01	-4.33823879E+01	-3.24617493E+01	-4.09397978E+01	-9.09621493E+01	-4.94674366E+01	-5.43338213E+01	
6.88320000E+01	-4.35004988E+01	-3.24619050E+01	-4.10759704E+01	-9.13164978E+01	-4.94484478E+01	-5.43515296E+01	
6.88680000E+01	-4.36166175E+01	-3.24620901E+01	-4.12145478E+01	-9.16872149E+01	-4.94295693E+01	-5.43695149E+01	
6.89040000E+01	-4.37309124E+01	-3.24622785E+01	-4.13555440E+01	-9.20753301E+01	-4.94108076E+01	-5.43877705E+01	
6.89400000E+01	-4.38429888E+01	-3.24625246E+01	-4.14992765E+01	-9.24819453E+01	-4.93921616E+01	-5.44062907E+01	
6.89760000E+01	-4.39526623E+01	-3.24627788E+01	-4.16455782E+01	-9.29082314E+01	-4.93736414E+01	-5.44250805E+01	
6.90120000E+01	-4.40595079E+01	-3.24630630E+01	-4.17947994E+01	-9.33554545E+01	-4.93552524E+01	-5.44441317E+01	
6.90480000E+01	-4.41633945E+01	-3.24633633E+01	-4.19471185E+01	-9.38248132E+01	-4.93369946E+01	-5.44634585E+01	
6.90840000E+01	-4.42642276E+01	-3.24636750E+01	-4.21025782E+01	-9.43175450E+01	-4.93188651E+01	-5.44830331E+01	
6.91200000E+01	-4.43615690E+01	-3.24640166E+01	-4.22610059E+01	-9.48347423E+01	-4.93008659E+01	-5.45028776E+01	
6.91560000E+01	-4.44553410E+01	-3.24643727E+01	-4.24229813E+01	-9.53771789E+01	-4.92830027E+01	-5.45229742E+01	
6.91920000E+01	-4.45453347E+01	-3.24647457E+01	-4.25882941E+01	-9.59452849E+01	-4.92652819E+01	-5.45433244E+01	
6.92280000E+01	-4.46310933E+01	-3.24651552E+01	-4.27575421E+01	-9.65385207E+01	-4.92477025E+01	-5.45639317E+01	
6.92640000E+01	-4.47128577E+01	-3.24655654E+01	-4.29306633E+01	-9.71551929E+01	-4.92302612E+01	-5.45847849E+01	
6.93000000E+01	-4.47900416E+01	-3.24659912E+01	-4.31078302E+01	-9.77912246E+01	-4.92129677E+01	-5.46058816E+01	
6.93360000E+01	-4.48627295E+01	-3.24664246E+01	-4.32890924E+01	-9.84392558E+01	-4.91958191E+01	-5.46272054E+01	
6.93720000E+01	-4.49307517E+01	-3.24668850E+01	-4.34751393E+01	-9.90872505E+01	-4.91788138E+01	-5.46487571E+01	
6.94080000E+01	-4.49942411E+01	-3.24673587E+01	-4.36657078E+01	-9.97164496E+01	-4.91619559E+01	-5.46705632E+01	
6.94440000E+01	-4.50525720E+01	-3.24678412E+01	-4.38612806E+01	-1.00299737E+02	-4.91452421E+01	-5.46925613E+01	
6.94800000E+01	-4.51057231E+01	-3.24683392E+01	-4.40622491E+01	-1.00801756E+02	-4.91286786E+01	-5.47147853E+01	
6.95160000E+01	-4.51541439E+01	-3.24688431E+01	-4.42687473E+01	-1.01181438E+02	-4.91122583E+01	-5.47372130E+01	
6.95520000E+01	-4.51973926E+01	-3.24693563E+01	-4.44812853E+01	-1.01399893E+02	-4.90959912E+01	-5.47598484E+01	
6.95880000E+01	-4.52356347E+01	-3.24698925E+01	-4.47000318E+01	-1.01431552E+02	-4.90798627E+01	-5.47826707E+01	
6.96240000E+01	-4.52687111E+01	-3.24704174E+01	-4.49253076E+01	-1.01273701E+02	-4.90638782E+01	-5.48056753E+01	
6.96600000E+01	-4.52968878E+01	-3.24709670E+01	-4.51577508E+01	-1.00946778E+02	-4.90480385E+01	-5.48288639E+01	
6.96960000E+01	-4.53200932E+01	-3.24715139E+01	-4.53976839E+01	-1.00487729E+02	-4.90323493E+01	-5.48522270E+01	
6.97320000E+01	-4.53387346E+01	-3.24720649E+01	-4.56456174E+01	-9.99376233E+01	-4.90167859E+01	-5.48757650E+01	
6.97680000E+01	-4.53526376E+01	-3.24726331E+01	-4.59021730E+01	-9.93340409E+01	-4.90013699E+01	-5.48994377E+01	
6.98040000E+01	-4.53618993E+01	-3.24731844E+01	-4.61675896E+01	-9.87058830E+01	-4.89860867E+01	-5.49232713E+01	
6.98400000E+01	-4.53669402E+01	-3.24737586E+01	-4.64430230E+01	-9.80739021E+01	-4.89709314E+01	-5.49472420E+01	
6.98760000E+01	-4.53679660E+01	-3.24743284E+01	-4.67290376E+01	-9.74515743E+01	-4.89559160E+01	-5.49713479E+01	
6.99120000E+01	-4.53648171E+01	-3.24748997E+01	-4.70260695E+01	-9.68471968E+01	-4.89410240E+01	-5.49955582E+01	
6.99480000E+01	-4.53579304E+01	-3.24754720E+01	-4.73354986E+01	-9.62655159E+01	-4.89262554E+01	-5.50198829E+01	
6.99840000E+01	-4.53475624E+01	-3.24760497E+01	-4.76580261E+01	-9.57086228E+01	-4.89116211E+01	-5.50442990E+01	
7.00200000E+01	-4.53338917E+01	-3.24766199E+01	-4.79947181E+01	-9.51774387E+01	-4.88970970E+01	-5.50688162E+01	
7.00560000E+01	-4.53172618E+01	-3.24771838E+01	-4.83471843E+01	-9.46716069E+01	-4.88826873E+01	-5.50934098E+01	
7.00920000E+01	-4.52977979E+01	-3.24777750E+01	-4.87166354E+01	-9.41904882E+01	-4.88683906E+01	-5.51180621E+01	
7.01280000E+01	-4.52759576E+01	-3.24783296E+01	-4.91043614E+01	-9.37330241E+01	-4.88541989E+01	-5.51427973E+01	
7.01640000E+01	-4.52516831E+01	-3.24788780E+01	-4.95127951E+01	-9.32979873E+01	-4.88401102E+01	-5.51675664E+01	
7.02000000E+01	-4.52253664E+01	-3.24794370E+01	-4.99440430E+01	-9.28840934E+01	-4.88261190E+01	-5.51923803E+01	
7.02360000E+01	-4.51973242E+01	-3.24799848E+01	-5.04001050E+01	-9.24902110E+01	-4.88122267E+01	-5.52172114E+01	
7.02720000E+01	-4.51675799E+01	-3.24805416E+01	-5.08844769E+01	-9.21151389E+01	-4.87984078E+01	-5.52420672E+01	
7.03080000E+01	-4.51365949E+01	-3.24810840E+01	-5.13996427E+01	-9.17576806E+01	-4.87846850E+01	-5.52669508E+01	
7.03440000E+01	-4.51046037E+01	-3.24816206E+01	-5.19510672E+01	-9.14168199E+01	-4.87710364E+01	-5.52918096E+01	
7.03800000E+01	-4.50717510E+01	-3.24821437E+01	-5.25423888E+01	-9.10915635E+01	-4.87574663E+01	-5.53166682E+01	
7.04160000E+01	-4.50381885E+01	-3.24826701E+01	-5.31806897E+01	-9.07810004E+01	-4.87439646E+01	-5.53415070E+01	
7.04520000E+01	-4.50042240E+01	-3.24831698E+01	-5.38724682E+01	-9.04842496E+01	-4.87305196E+01	-5.53663124E+01	
7.04880000E+01	-4.49700376E+01	-3.24836719E+01	-5.46275282E+01	-9.02005814E+01	-4.87171366E+01	-5.53910634E+01	
7.05240000E+01	-4.49357549E+01	-3.24841647E+01	-5.54583873E+01	-8.99292495E+01	-4.87038016E+01	-5.54157808E+01	
7.05600000E+01	-4.49017206E+01	-3.24846639E+01	-5.63795112E+01	-8.96696732E+01	-4.86905148E+01	-5.54404288E+01	
7.05960000E+01	-4.48680341E+01	-3.24851309E+01	-5.74113191E+01	-8.94211464E+01	-4.86772629E+01	-5.54649956E+01	
7.06320000E+01	-4.48347120E+01	-3.24855921E+01	-5.85829266E+01	-8.91831624E+01	-4.86640502E+01	-5.54894969E+01	
7.06680000E+01	-4.48020664E+01	-3.24860472E+01	-5.99318843E+01	-8.89551826E+01	-4.86508595E+01	-5.55138979E+01	
7.07040000E+01	-4.47702594E+01	-3.24864865E+01	-6.15141103E+01	-8.87367320E+01	-4.86376916E+01	-5.55382118E+01	
7.07400000E+01	-4.47395915E+01	-3.24869321E+01	-6.34044869E+01	-8.85274163E+01	-4.86245480E+01	-5.55623956E+01	
7.07760000E+01	-4.47096585E+01	-3.24873522E+01	-6.56908711E+01	-8.83267687E+01	-4.86114114E+01	-5.55864858E+01	
7.08120000E+01	-4.46811567E+01	-3.24877607E+01	-6.83579864E+01	-8.81344488E+01	-4.85982725E+01	-5.56104334E+01	
7.08480000E+01	-4.46539144E+01	-3.24881620E+01	-7.06364044E+01	-8.79501029E+01	-4.85851418E+01	-5.56342630E+01	
7.08840000E+01	-4.46279594E+01	-3.24885492E+01	-7.03597607E+01	-8.77734037E+01	-4.85720047E+01	-5.56579408E+01	
7.09200000E+01	-4.46037091E+01	-3.24889266E+01	-6.78578809E+01	-8.76040684E+01	-4.85588405E+01	-5.56814720E+01	
7.09560000E+01	-4.45808993E+01	-3.24892989E+01	-6.51896451E+01	-8.74417937E+01	-4.85456664E+01	-5.57048586E+01	
7.09920000E+01	-4.45600650E+01	-3.24896483E+01	-6.29265679E+01	-8.72863303E+01	-4.85324633E+01	-5.57280742E+01	
7.10280000E+01	-4.45408030E+01	-3.24899954E+01	-6.10479784E+01	-8.71374305E+01	-4.85192325E+01	-5.57511231E+01	
7.10640000E+01	-4.45236443E+01	-3.24903217E+01	-5.94644587E+01	-8.69948678E+01	-4.85059727E+01	-5.57739990E+01	
7.11000000E+01	-4.45079683E+01	-3.24906386E+01	-5.81022909E+01	-8.68584542E+01	-4.84926512E+01	-5.57966854E+01	
7.11360000E+01	-4.44947163E+01	-3.24909477E+01	-5.69125316E+01	-8.67279653E+01	-4.84792882E+01	-5.58192110E+01	
7.11720000E+01	-4.44834558E+01	-3.24912482E+01	-5.58562014E+01	-8.66031979E+01	-4.84658837E+01	-5.58415364E+01	
7.12080000E+01	-4.44745871E+01	-3.24915303E+01	-5.49087038E+01	-8.64840439E+01	-4.84524078E+01	-5.58636661E+01	
7.12440000E+01	-4.44677627E+01	-3.24918120E+01	-5.40489951E+01	-8.63703054E+01	-4.84388738E+01	-5.58855953E+01	
7.12800000E+01	-4.44631932E+01	-3.24920845E+01	-5.32628365E+01	-8.62618129E+01	-4.84252726E+01	-5.59073275E+01	
7.13160000E+01	-4.44607254E+01	-3.24923431E+01	-5.25388731E+01	-8.61584397E+01	-4.84116138E+01	-5.59288592E+01	
7.13520000E+01	-4.44609888E+01	-3.24925736E+01	-5.18677270E+01	-8.60600331E+01	-4.83978617E+01	-5.59501774E+01	
7.13880000E+01	-4.44635200E+01	-3.24928280E+01	-5.12428319E+01	-8.59664918E+01	-4.83840284E+01	-5.59712918E+01	
7.14240000E+01	-4.44684249E+01	-3.24930546E+01	-5.06576978E+01	-8.58776859E+01	-4.83701202E+01	-5.59922004E+01	
7.14600000E+01	-4.44758112E+01	-3.24932770E+01	-5.01080283E+01	-8.57935079E+01	-4.83561038E+01	-5.60128808E+01	
7.14960000E+01	-4.44857175E+01	-3.24934976E+01	-4.95902150E+01	-8.57138240E+01	-4.83420110E+01	-5.60333590E+01	
7.15320000E+01	-4.44982216E+01	-3.24936969E+01	-4.90999209E+01	-8.56385876E+01	-4.83278148E+01	-5.60536179E+01	
7.15680000E+01	-4.45131417E+01	-3.24939016E+01	-4.86354034E+01	-8.55676512E+01	-4.83135263E+01	-5.60736728E+01	
7.16040000E+01	-4.45310307E+01	-3.24941012E+01	-4.81934510E+01	-8.55009715E+01	-4.82991217E+01	-5.60935218E+01	
7.16400000E+01	-4.45511766E+01	-3.24942847E+01	-4.77724005E+01	-8.54384258E+01	-4.82846272E+01	-5.61131456E+01	
7.16760000E+01	-4.45742587E+01	-3.24944664E+01	-4.73702451E+01	-8.53799567E+01	-4.82700109E+01	-5.61325653E+01	
7.17120000E+01	-4.45996433E+01	-3.24946493E+01	-4.69858775E+01	-8.53254809E+01	-4.82552950E+01	-5.61517691E+01	
7.17480000E+01	-4.46279996E+01	-3.24948276E+01	-4.66173360E+01	-8.52749109E+01	-4.82404592E+01	-5.61708043E+01	
7.17840000E+01	-4.46586627E+01	-3.24949983E+01	-4.62640422E+01	-8.52282265E+01	-4.82255135E+01	-5.61896057E+01	
7.18200000E+01	-4.46922646E+01	-3.24951733E+01	-4.59244794E+01	-8.51853029E+01	-4.82104500E+01	-5.62082013E+01	
7.18560000E+01	-4.47287872E+01	-3.24953479E+01	-4.55977497E+01	-8.51460989E+01	-4.81952665E+01	-5.62266149E+01	
7.18920000E+01	-4.47674804E+01	-3.24955253E+01	-4.52831008E+01	-8.51105917E+01	-4.81799788E+01	-5.62448381E+01	
7.19280000E+01	-4.48091178E+01	-3.24956975E+01	-4.49796684E+01	-8.50786958E+01	-4.81645690E+01	-5.62628612E+01	
7.19640000E+01	-4.48533223E+01	-3.24958688E+01	-4.46869813E+01	-8.50503542E+01	-4.81490404E+01	-5.62806985E+01	
7.20000000E+01	-4.49001846E+01	-3.24960491E+01	-4.44042152E+01	-8.50255384E+01	-4.81333854E+01	-5.62983845E+01	
7.20360000E+01	-4.49497885E+01	-3.24962188E+01	-4.41309480E+01	-8.50041676E+01	-4.81176156E+01	-5.63158763E+01	
7.20720000E+01	-4.50019433E+01	-3.24963960E+01	-4.38665605E+01	-8.49862334E+01	-4.81017423E+01	-5.63331933E+01	
7.21080000E+01	-4.50565283E+01	-3.24965780E+01	-4.36105953E+01	-8.49716999E+01	-4.80857486E+01	-5.63503550E+01	
7.21440000E+01	-4.51137788E+01	-3.24967843E+01	-4.33626320E+01	-8.49604866E+01	-4.80696319E+01	-5.63673578E+01	
7.21800000E+01	-4.51734009E+01	-3.24969698E+01	-4.31224845E+01	-8.49525738E+01	-4.80534103E+01	-5.63842178E+01	
7.22160000E+01	-4.52355271E+01	-3.24971836E+01	-4.28895086E+01	-8.49479291E+01	-4.80370721E+01	-5.64009321E+01	
7.22520000E+01	-4.52995483E+01	-3.24973772E+01	-4.26634229E+01	-8.49465282E+01	-4.80206196E+01	-5.64175177E+01	
7.22880000E+01	-4.53661189E+01	-3.24976120E+01	-4.24440258E+01	-8.49483299E+01	-4.80040575E+01	-5.64339573E+01	
7.23240000E+01	-4.54350041E+01	-3.24978432E+01	-4.22311867E+01	-8.49533215E+01	-4.79874077E+01	-5.64502810E+01	
7.23600000E+01	-4.55059852E+01	-3.24980570E+01	-4.20242605E+01	-8.49614536E+01	-4.79706384E+01	-5.64664898E+01	
7.23960000E+01	-4.55786099E+01	-3.24983158E+01	-4.18232345E+01	-8.49726514E+01	-4.79537855E+01	-5.64825860E+01	
7.24320000E+01	-4.56530714E+01	-3.24985647E+01	-4.16279362E+01	-8.49869522E+01	-4.79368276E+01	-5.64985811E+01	
7.24680000E+01	-4.57294366E+01	-3.24988431E+01	-4.14379923E+01	-8.50043273E+01	-4.79197828E+01	-5.65144819E+01	
7.25040000E+01	-4.58072167E+01	-3.24991134E+01	-4.12534049E+01	-8.50247388E+01	-4.79026385E+01	-5.65302948E+01	
7.25400000E+01	-4.58864803E+01	-3.24994172E+01	-4.10738714E+01	-8.50481680E+01	-4.78854177E+01	-5.65460320E+01	
7.25760000E+01	-4.59665879E+01	-3.24997315E+01	-4.08992376E+01	-8.50746185E+01	-4.78681127E+01	-5.65617060E+01	
7.26120000E+01	-4.60475871E+01	-3.25000568E+01	-4.07292404E+01	-8.51040084E+01	-4.78507286E+01	-5.65773127E+01	
7.26480000E+01	-4.61290032E+01	-3.25004116E+01	-4.05639705E+01	-8.51363595E+01	-4.78332787E+01	-5.65928567E+01	
7.26840000E+01	-4.62105811E+01	-3.25007581E+01	-4.04031086E+01	-8.51716841E+01	-4.78157566E+01	-5.66083579E+01	
7.27200000E+01	-4.62928024E+01	-3.25011390E+01	-4.02466468E+01	-8.52099013E+01	-4.77981846E+01	-5.66238335E+01	
7.27560000E+01	-4.63743256E+01	-3.25015260E+01	-4.00943005E+01	-8.52510505E+01	-4.77805379E+01	-5.66392555E+01	
7.27920000E+01	-4.64551589E+01	-3.25019485E+01	-3.99460211E+01	-8.52950521E+01	-4.77628496E+01	-5.66546689E+01	
7.28280000E+01	-4.65349283E+01	-3.25023814E+01	-3.98017883E+01	-8.53419360E+01	-4.77451152E+01	-5.66700595E+01	
7.28640000E+01	-4.66135468E+01	-3.25028332E+01	-3.96613779E+01	-8.53917024E+01	-4.77273346E+01	-5.66854412E+01	
7.29000000E+01	-4.66899105E+01	-3.25032969E+01	-3.95247250E+01	-8.54443132E+01	-4.77095264E+01	-5.67008223E+01	
7.29360000E+01	-4.67637462E+01	-3.25037920E+01	-3.93918521E+01	-8.54997793E+01	-4.76916773E+01	-5.67162002E+01	
7.29720000E+01	-4.68347117E+01	-3.25043149E+01	-3.92625632E+01	-8.55580558E+01	-4.76738050E+01	-5.67315878E+01	
7.30080000E+01	-4.69021156E+01	-3.25048448E+01	-3.91367662E+01	-8.56191352E+01	-4.76559288E+01	-5.67470093E+01	
7.30440000E+01	-4.69656187E+01	-3.25054000E+01	-3.90143380E+01	-8.56830400E+01	-4.76380281E+01	-5.67624405E+01	
7.30800000E+01	-4.70245694E+01	-3.25059819E+01	-3.88953126E+01	-8.57497445E+01	-4.76201159E+01	-5.67779159E+01	
7.31160000E+01	-4.70782033E+01	-3.25065733E+01	-3.87795415E+01	-8.58192552E+01	-4.76022100E+01	-5.67934221E+01	
7.31520000E+01	-4.71259088E+01	-3.25071998E+01	-3.86670882E+01	-8.58915437E+01	-4.75843012E+01	-5.68089773E+01	
7.31880000E+01	-4.71675659E+01	-3.25078339E+01	-3.85576553E+01	-8.59665972E+01	-4.75664108E+01	-5.68245844E+01	
7.32240000E+01	-4.72019698E+01	-3.25085124E+01	-3.84513773E+01	-8.60444055E+01	-4.75485362E+01	-5.68402502E+01	
7.32600000E+01	-4.72293094E+01	-3.25092070E+01	-3.83481411E+01	-8.61249892E+01	-4.75306870E+01	-5.68559578E+01	
7.32960000E+01	-4.72481116E+01	-3.25099171E+01	-3.82478743E+01	-8.62083427E+01	-4.75128718E+01	-5.68717614E+01	
7.33320000E+01	-4.72588209E+01	-3.25106767E+01	-3.81504898E+01	-8.62944484E+01	-4.74950789E+01	-5.68876338E+01	
7.33680000E+01	-4.72603875E+01	-3.25114307E+01	-3.80560341E+01	-8.63832933E+01	-4.74773303E+01	-5.69035778E+01	
7.34040000E+01	-4.72525823E+01	-3.25122099E+01	-3.79644188E+01	-8.64749048E+01	-4.74596317E+01	-5.69196008E+01	
7.34400000E+01	-4.72352256E+01	-3.25130313E+01	-3.78755202E+01	-8.65692495E+01	-4.74419707E+01	-5.69357256E+01	
7.34760000E+01	-4.72081952E+01	-3.25138725E+01	-3.77893415E+01	-8.66663214E+01	-4.74243764E+01	-5.69519189E+01	
7.35120000E+01	-4.71711044E+01	-3.25147258E+01	-3.77058908E+01	-8.67661487E+01	-4.74068463E+01	-5.69682319E+01	
7.35480000E+01	-4.71238829E+01	-3.25156060E+01	-3.76250428E+01	-8.68687052E+01	-4.73893913E+01	-5.69846222E+01	
7.35840000E+01	-4.70665654E+01	-3.25165106E+01	-3.75468297E+01	-8.69740323E+01	-4.73719977E+01	-5.70011354E+01	
7.36200000E+01	-4.69993244E+01	-3.25174427E+01	-3.74710829E+01	-8.70820708E+01	-4.73546842E+01	-5.70177472E+01	
