Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
-4.54680000E+01	-5.06647988E+01	-5.47439337E+01	-8.24625687E+01	-9.13226330E+01	-5.69442874E+01	-6.04929831E+01	
-4.54320000E+01	-5.07512818E+01	-5.47370246E+01	-8.21847053E+01	-9.13102894E+01	-5.69469147E+01	-6.04834634E+01	
-4.53960000E+01	-5.08412118E+01	-5.47300592E+01	-8.19114860E+01	-9.12978429E+01	-5.69495431E+01	-6.04740229E+01	
-4.53600000E+01	-5.09347758E+01	-5.47230964E+01	-8.16426059E+01	-9.12853233E+01	-5.69522029E+01	-6.04646599E+01	
-4.53240000E+01	-5.10319581E+01	-5.47161938E+01	-8.13799080E+01	-9.12727540E+01	-5.69548584E+01	-6.04553876E+01	
-4.52880000E+01	-5.11328921E+01	-5.47092447E+01	-8.11224468E+01	-9.12601658E+01	-5.69575296E+01	-6.04461882E+01	
-4.52520000E+01	-5.12376031E+01	-5.47023156E+01	-8.08701077E+01	-9.12475736E+01	-5.69602197E+01	-6.04370846E+01	
-4.52160000E+01	-5.13462557E+01	-5.46953769E+01	-8.06229457E+01	-9.12350125E+01	-5.69628973E+01	-6.04280903E+01	
-4.51800000E+01	-5.14587890E+01	-5.46884251E+01	-8.03809659E+01	-9.12225043E+01	-5.69655938E+01	-6.04191926E+01	
-4.51440000E+01	-5.15754429E+01	-5.46814809E+01	-8.01445483E+01	-9.12100681E+01	-5.69682985E+01	-6.04103509E+01	
-4.51080000E+01	-5.16961603E+01	-5.46745380E+01	-7.99128729E+01	-9.11977319E+01	-5.69710007E+01	-6.04016487E+01	
-4.50720000E+01	-5.18211975E+01	-5.46676097E+01	-7.96865227E+01	-9.11855253E+01	-5.69737054E+01	-6.03930345E+01	
-4.50360000E+01	-5.19506288E+01	-5.46606482E+01	-7.94649533E+01	-9.11734568E+01	-5.69764369E+01	-6.03844950E+01	
-4.50000000E+01	-5.20845164E+01	-5.46537119E+01	-7.92481264E+01	-9.11615568E+01	-5.69791544E+01	-6.03760655E+01	
-4.49640000E+01	-5.22231305E+01	-5.46467678E+01	-7.90364327E+01	-9.11498466E+01	-5.69818695E+01	-6.03677112E+01	
-4.49280000E+01	-5.23664715E+01	-5.46398421E+01	-7.88290858E+01	-9.11383494E+01	-5.69845941E+01	-6.03594758E+01	
-4.48920000E+01	-5.25145837E+01	-5.46328628E+01	-7.86264574E+01	-9.11270757E+01	-5.69873162E+01	-6.03513360E+01	
-4.48560000E+01	-5.26678133E+01	-5.46259073E+01	-7.84282796E+01	-9.11160578E+01	-5.69900492E+01	-6.03432915E+01	
-4.48200000E+01	-5.28262777E+01	-5.46189550E+01	-7.82345260E+01	-9.11053146E+01	-5.69927679E+01	-6.03353489E+01	
-4.47840000E+01	-5.29900433E+01	-5.46120288E+01	-7.80449574E+01	-9.10948601E+01	-5.69954945E+01	-6.03275043E+01	
-4.47480000E+01	-5.31592754E+01	-5.46050752E+01	-7.78595773E+01	-9.10847111E+01	-5.69982012E+01	-6.03197520E+01	
-4.47120000E+01	-5.33343406E+01	-5.45981220E+01	-7.76782454E+01	-9.10748919E+01	-5.70009150E+01	-6.03121086E+01	
-4.46760000E+01	-5.35151375E+01	-5.45911712E+01	-7.75010775E+01	-9.10654150E+01	-5.70036319E+01	-6.03045573E+01	
-4.46400000E+01	-5.37021906E+01	-5.45842572E+01	-7.73278076E+01	-9.10563023E+01	-5.70063401E+01	-6.02971000E+01	
-4.46040000E+01	-5.38954997E+01	-5.45772776E+01	-7.71579504E+01	-9.10475558E+01	-5.70090451E+01	-6.02897484E+01	
-4.45680000E+01	-5.40953486E+01	-5.45703069E+01	-7.69920271E+01	-9.10392087E+01	-5.70117331E+01	-6.02824736E+01	
-4.45320000E+01	-5.43020821E+01	-5.45633631E+01	-7.68298603E+01	-9.10312614E+01	-5.70144251E+01	-6.02752930E+01	
-4.44960000E+01	-5.45158108E+01	-5.45564079E+01	-7.66711572E+01	-9.10237316E+01	-5.70171214E+01	-6.02682287E+01	
-4.44600000E+01	-5.47369503E+01	-5.45494692E+01	-7.65155894E+01	-9.10166349E+01	-5.70197852E+01	-6.02612440E+01	
-4.44240000E+01	-5.49656672E+01	-5.45425528E+01	-7.63635493E+01	-9.10099851E+01	-5.70224549E+01	-6.02543274E+01	
-4.43880000E+01	-5.52023323E+01	-5.45356012E+01	-7.62150913E+01	-9.10037947E+01	-5.70250980E+01	-6.02475120E+01	
-4.43520000E+01	-5.54472927E+01	-5.45286875E+01	-7.60697269E+01	-9.09980678E+01	-5.70277476E+01	-6.02407857E+01	
-4.43160000E+01	-5.57008508E+01	-5.45217702E+01	-7.59272041E+01	-9.09928239E+01	-5.70303834E+01	-6.02341491E+01	
-4.42800000E+01	-5.59632902E+01	-5.45148553E+01	-7.57882218E+01	-9.09880623E+01	-5.70330032E+01	-6.02275784E+01	
-4.42440000E+01	-5.62350373E+01	-5.45079317E+01	-7.56521810E+01	-9.09838011E+01	-5.70356132E+01	-6.02211040E+01	
-4.42080000E+01	-5.65165686E+01	-5.45009864E+01	-7.55188256E+01	-9.09800446E+01	-5.70382024E+01	-6.02147116E+01	
-4.41720000E+01	-5.68079064E+01	-5.44941007E+01	-7.53885678E+01	-9.09768025E+01	-5.70407873E+01	-6.02083801E+01	
-4.41360000E+01	-5.71096460E+01	-5.44871846E+01	-7.52611118E+01	-9.09740771E+01	-5.70433634E+01	-6.02021258E+01	
-4.41000000E+01	-5.74223562E+01	-5.44802931E+01	-7.51365804E+01	-9.09718819E+01	-5.70459168E+01	-6.01959490E+01	
-4.40640000E+01	-5.77461249E+01	-5.44734284E+01	-7.50144884E+01	-9.09702231E+01	-5.70484553E+01	-6.01898515E+01	
-4.40280000E+01	-5.80810831E+01	-5.44665279E+01	-7.48951795E+01	-9.09690967E+01	-5.70509801E+01	-6.01838047E+01	
-4.39920000E+01	-5.84277687E+01	-5.44596753E+01	-7.47785985E+01	-9.09685167E+01	-5.70534847E+01	-6.01778280E+01	
-4.39560000E+01	-5.87862196E+01	-5.44528349E+01	-7.46646816E+01	-9.09684794E+01	-5.70559774E+01	-6.01719109E+01	
-4.39200000E+01	-5.91565248E+01	-5.44459785E+01	-7.45530552E+01	-9.09689926E+01	-5.70584535E+01	-6.01660630E+01	
-4.38840000E+01	-5.95384644E+01	-5.44391578E+01	-7.44440299E+01	-9.09700572E+01	-5.70609156E+01	-6.01602605E+01	
-4.38480000E+01	-5.99314761E+01	-5.44323140E+01	-7.43374956E+01	-9.09716750E+01	-5.70633601E+01	-6.01545203E+01	
-4.38120000E+01	-6.03345253E+01	-5.44255138E+01	-7.42333166E+01	-9.09738532E+01	-5.70657806E+01	-6.01488286E+01	
-4.37760000E+01	-6.07469136E+01	-5.44187285E+01	-7.41314393E+01	-9.09765823E+01	-5.70681957E+01	-6.01431772E+01	
-4.37400000E+01	-6.11662455E+01	-5.44119261E+01	-7.40319477E+01	-9.09798653E+01	-5.70705730E+01	-6.01375904E+01	
-4.37040000E+01	-6.15897965E+01	-5.44051773E+01	-7.39348012E+01	-9.09837037E+01	-5.70729527E+01	-6.01320395E+01	
-4.36680000E+01	-6.20130970E+01	-5.43984354E+01	-7.38396759E+01	-9.09880925E+01	-5.70753000E+01	-6.01265106E+01	
-4.36320000E+01	-6.24319365E+01	-5.43916836E+01	-7.37467829E+01	-9.09930357E+01	-5.70776300E+01	-6.01210484E+01	
-4.35960000E+01	-6.28384961E+01	-5.43849780E+01	-7.36562149E+01	-9.09985265E+01	-5.70799445E+01	-6.01155942E+01	
-4.35600000E+01	-6.32247840E+01	-5.43782938E+01	-7.35677626E+01	-9.10045560E+01	-5.70822456E+01	-6.01101788E+01	
-4.35240000E+01	-6.35798414E+01	-5.43716278E+01	-7.34814000E+01	-9.10111319E+01	-5.70845158E+01	-6.01048050E+01	
-4.34880000E+01	-6.38924060E+01	-5.43649652E+01	-7.33972065E+01	-9.10182392E+01	-5.70867749E+01	-6.00994342E+01	
-4.34520000E+01	-6.41492808E+01	-5.43583228E+01	-7.33149351E+01	-9.10258808E+01	-5.70890130E+01	-6.00940901E+01	
-4.34160000E+01	-6.43385726E+01	-5.43517189E+01	-7.32348196E+01	-9.10340441E+01	-5.70912315E+01	-6.00887746E+01	
-4.33800000E+01	-6.44503788E+01	-5.43451226E+01	-7.31565846E+01	-9.10427266E+01	-5.70934298E+01	-6.00834698E+01	
-4.33440000E+01	-6.44773664E+01	-5.43385624E+01	-7.30804067E+01	-9.10519156E+01	-5.70956126E+01	-6.00781727E+01	
-4.33080000E+01	-6.44186019E+01	-5.43320169E+01	-7.30060300E+01	-9.10616123E+01	-5.70977816E+01	-6.00728807E+01	
-4.32720000E+01	-6.42766314E+01	-5.43254790E+01	-7.29337712E+01	-9.10717985E+01	-5.70999207E+01	-6.00676007E+01	
-4.32360000E+01	-6.40600017E+01	-5.43189858E+01	-7.28632160E+01	-9.10824687E+01	-5.71020497E+01	-6.00623153E+01	
-4.32000000E+01	-6.37786521E+01	-5.43125274E+01	-7.27945213E+01	-9.10936175E+01	-5.71041453E+01	-6.00570354E+01	
-4.31640000E+01	-6.34459276E+01	-5.43060947E+01	-7.27278225E+01	-9.11052316E+01	-5.71062340E+01	-6.00517661E+01	
-4.31280000E+01	-6.30737765E+01	-5.42996903E+01	-7.26627887E+01	-9.11172971E+01	-5.71083005E+01	-6.00464849E+01	
-4.30920000E+01	-6.26739256E+01	-5.42933254E+01	-7.25996262E+01	-9.11298030E+01	-5.71103571E+01	-6.00411881E+01	
-4.30560000E+01	-6.22560313E+01	-5.42869140E+01	-7.25384439E+01	-9.11427387E+01	-5.71123847E+01	-6.00358772E+01	
-4.30200000E+01	-6.18285161E+01	-5.42805971E+01	-7.24787938E+01	-9.11560902E+01	-5.71144061E+01	-6.00305555E+01	
-4.29840000E+01	-6.13977180E+01	-5.42742802E+01	-7.24209848E+01	-9.11698398E+01	-5.71164030E+01	-6.00252198E+01	
-4.29480000E+01	-6.09685356E+01	-5.42680442E+01	-7.23649221E+01	-9.11839819E+01	-5.71183748E+01	-6.00198613E+01	
-4.29120000E+01	-6.05441750E+01	-5.42618285E+01	-7.23104330E+01	-9.11984948E+01	-5.71203377E+01	-6.00144790E+01	
-4.28760000E+01	-6.01273769E+01	-5.42556201E+01	-7.22577937E+01	-9.12133671E+01	-5.71222915E+01	-6.00090859E+01	
-4.28400000E+01	-5.97198889E+01	-5.42494392E+01	-7.22068405E+01	-9.12285807E+01	-5.71242177E+01	-6.00036543E+01	
-4.28040000E+01	-5.93233076E+01	-5.42432971E+01	-7.21575124E+01	-9.12441190E+01	-5.71261338E+01	-5.99981858E+01	
-4.27680000E+01	-5.89377617E+01	-5.42372085E+01	-7.21098620E+01	-9.12599629E+01	-5.71280322E+01	-5.99926873E+01	
-4.27320000E+01	-5.85638343E+01	-5.42311555E+01	-7.20637699E+01	-9.12760880E+01	-5.71299274E+01	-5.99871617E+01	
-4.26960000E+01	-5.82016732E+01	-5.42251136E+01	-7.20194041E+01	-9.12924880E+01	-5.71318046E+01	-5.99816003E+01	
-4.26600000E+01	-5.78510647E+01	-5.42191255E+01	-7.19764879E+01	-9.13091448E+01	-5.71336749E+01	-5.99759964E+01	
-4.26240000E+01	-5.75121646E+01	-5.42131763E+01	-7.19352612E+01	-9.13260352E+01	-5.71355082E+01	-5.99703413E+01	
-4.25880000E+01	-5.71841923E+01	-5.42072581E+01	-7.18956464E+01	-9.13431366E+01	-5.71373331E+01	-5.99646388E+01	
-4.25520000E+01	-5.68674402E+01	-5.42013409E+01	-7.18577453E+01	-9.13604234E+01	-5.71391596E+01	-5.99589176E+01	
-4.25160000E+01	-5.65611024E+01	-5.41955159E+01	-7.18212479E+01	-9.13778835E+01	-5.71409633E+01	-5.99531365E+01	
-4.24800000E+01	-5.62651465E+01	-5.41896963E+01	-7.17862761E+01	-9.13954965E+01	-5.71427699E+01	-5.99473094E+01	
-4.24440000E+01	-5.59788575E+01	-5.41839168E+01	-7.17529903E+01	-9.14132272E+01	-5.71445581E+01	-5.99414155E+01	
-4.24080000E+01	-5.57019386E+01	-5.41781932E+01	-7.17209735E+01	-9.14310640E+01	-5.71463371E+01	-5.99354867E+01	
-4.23720000E+01	-5.54343742E+01	-5.41725266E+01	-7.16908067E+01	-9.14489819E+01	-5.71480988E+01	-5.99295094E+01	
-4.23360000E+01	-5.51752899E+01	-5.41668739E+01	-7.16618565E+01	-9.14669664E+01	-5.71498689E+01	-5.99234585E+01	
-4.23000000E+01	-5.49246634E+01	-5.41612756E+01	-7.16345080E+01	-9.14849797E+01	-5.71516242E+01	-5.99173517E+01	
-4.22640000E+01	-5.46821282E+01	-5.41556659E+01	-7.16087969E+01	-9.15030071E+01	-5.71533597E+01	-5.99111940E+01	
-4.22280000E+01	-5.44472416E+01	-5.41501794E+01	-7.15844646E+01	-9.15210098E+01	-5.71550977E+01	-5.99049846E+01	
-4.21920000E+01	-5.42198324E+01	-5.41446756E+01	-7.15614922E+01	-9.15389813E+01	-5.71568349E+01	-5.98987078E+01	
-4.21560000E+01	-5.39995703E+01	-5.41392051E+01	-7.15401146E+01	-9.15568883E+01	-5.71585610E+01	-5.98923722E+01	
-4.21200000E+01	-5.37861352E+01	-5.41338327E+01	-7.15202328E+01	-9.15747067E+01	-5.71602882E+01	-5.98859792E+01	
-4.20840000E+01	-5.35791849E+01	-5.41284777E+01	-7.15017061E+01	-9.15924108E+01	-5.71620134E+01	-5.98795207E+01	
-4.20480000E+01	-5.33788049E+01	-5.41231527E+01	-7.14849174E+01	-9.16099760E+01	-5.71637256E+01	-5.98730214E+01	
-4.20120000E+01	-5.31845124E+01	-5.41179240E+01	-7.14693550E+01	-9.16273731E+01	-5.71654382E+01	-5.98664243E+01	
-4.19760000E+01	-5.29960107E+01	-5.41126504E+01	-7.14551357E+01	-9.16445800E+01	-5.71671556E+01	-5.98597804E+01	
-4.19400000E+01	-5.28132694E+01	-5.41074508E+01	-7.14425559E+01	-9.16615783E+01	-5.71688671E+01	-5.98530788E+01	
-4.19040000E+01	-5.26361243E+01	-5.41022933E+01	-7.14312643E+01	-9.16783285E+01	-5.71705726E+01	-5.98463116E+01	
-4.18680000E+01	-5.24641472E+01	-5.40972076E+01	-7.14213937E+01	-9.16948181E+01	-5.71722952E+01	-5.98394800E+01	
-4.18320000E+01	-5.22973248E+01	-5.40921635E+01	-7.14130291E+01	-9.17110100E+01	-5.71740171E+01	-5.98325784E+01	
-4.17960000E+01	-5.21354957E+01	-5.40871481E+01	-7.14061180E+01	-9.17268855E+01	-5.71757271E+01	-5.98256159E+01	
-4.17600000E+01	-5.19783945E+01	-5.40821436E+01	-7.14005388E+01	-9.17424240E+01	-5.71774524E+01	-5.98185938E+01	
-4.17240000E+01	-5.18260802E+01	-5.40772107E+01	-7.13965018E+01	-9.17575910E+01	-5.71791647E+01	-5.98114946E+01	
-4.16880000E+01	-5.16781870E+01	-5.40723226E+01	-7.13937946E+01	-9.17723764E+01	-5.71808877E+01	-5.98043542E+01	
-4.16520000E+01	-5.15347282E+01	-5.40674966E+01	-7.13924933E+01	-9.17867430E+01	-5.71826259E+01	-5.97971436E+01	
-4.16160000E+01	-5.13954211E+01	-5.40626715E+01	-7.13923968E+01	-9.18006701E+01	-5.71843723E+01	-5.97898898E+01	
-4.15800000E+01	-5.12603089E+01	-5.40579305E+01	-7.13938733E+01	-9.18141430E+01	-5.71861197E+01	-5.97825575E+01	
-4.15440000E+01	-5.11292413E+01	-5.40531871E+01	-7.13968421E+01	-9.18271356E+01	-5.71878694E+01	-5.97751622E+01	
-4.15080000E+01	-5.10020287E+01	-5.40485296E+01	-7.14009965E+01	-9.18396208E+01	-5.71896314E+01	-5.97677136E+01	
-4.14720000E+01	-5.08787751E+01	-5.40438708E+01	-7.14068464E+01	-9.18515823E+01	-5.71914034E+01	-5.97602072E+01	
-4.14360000E+01	-5.07590871E+01	-5.40393278E+01	-7.14138341E+01	-9.18630059E+01	-5.71931784E+01	-5.97526430E+01	
-4.14000000E+01	-5.06430413E+01	-5.40347609E+01	-7.14223187E+01	-9.18738649E+01	-5.71949747E+01	-5.97450224E+01	
-4.13640000E+01	-5.05306369E+01	-5.40302286E+01	-7.14321774E+01	-9.18841388E+01	-5.71967700E+01	-5.97373616E+01	
-4.13280000E+01	-5.04215389E+01	-5.40257568E+01	-7.14434610E+01	-9.18938131E+01	-5.71985759E+01	-5.97296351E+01	
-4.12920000E+01	-5.03159214E+01	-5.40213365E+01	-7.14560502E+01	-9.19028799E+01	-5.72004051E+01	-5.97218561E+01	
-4.12560000E+01	-5.02135531E+01	-5.40169412E+01	-7.14701758E+01	-9.19113166E+01	-5.72022457E+01	-5.97140290E+01	
-4.12200000E+01	-5.01143766E+01	-5.40125909E+01	-7.14856085E+01	-9.19191103E+01	-5.72040995E+01	-5.97061618E+01	
-4.11840000E+01	-5.00183293E+01	-5.40083017E+01	-7.15023905E+01	-9.19262388E+01	-5.72059574E+01	-5.96982401E+01	
-4.11480000E+01	-4.99254190E+01	-5.40040239E+01	-7.15206692E+01	-9.19327006E+01	-5.72078387E+01	-5.96902874E+01	
-4.11120000E+01	-4.98356128E+01	-5.39998177E+01	-7.15403527E+01	-9.19384815E+01	-5.72097513E+01	-5.96822970E+01	
-4.10760000E+01	-4.97486712E+01	-5.39956131E+01	-7.15613235E+01	-9.19435721E+01	-5.72116710E+01	-5.96742542E+01	
-4.10400000E+01	-4.96646173E+01	-5.39914732E+01	-7.15835801E+01	-9.19479679E+01	-5.72135892E+01	-5.96661641E+01	
-4.10040000E+01	-4.95834780E+01	-5.39873644E+01	-7.16074766E+01	-9.19516541E+01	-5.72155365E+01	-5.96580506E+01	
-4.09680000E+01	-4.95050578E+01	-5.39832709E+01	-7.16327222E+01	-9.19546205E+01	-5.72175021E+01	-5.96498878E+01	
-4.09320000E+01	-4.94295145E+01	-5.39792465E+01	-7.16592159E+01	-9.19568757E+01	-5.72194911E+01	-5.96416941E+01	
-4.08960000E+01	-4.93566470E+01	-5.39752548E+01	-7.16872542E+01	-9.19584126E+01	-5.72214967E+01	-5.96334788E+01	
-4.08600000E+01	-4.92863805E+01	-5.39712779E+01	-7.17167777E+01	-9.19592158E+01	-5.72235187E+01	-5.96252227E+01	
-4.08240000E+01	-4.92187830E+01	-5.39673549E+01	-7.17475471E+01	-9.19593042E+01	-5.72255675E+01	-5.96169323E+01	
-4.07880000E+01	-4.91537314E+01	-5.39634536E+01	-7.17798965E+01	-9.19586662E+01	-5.72276388E+01	-5.96086388E+01	
-4.07520000E+01	-4.90912444E+01	-5.39595616E+01	-7.18133568E+01	-9.19573077E+01	-5.72297233E+01	-5.96003212E+01	
-4.07160000E+01	-4.90313424E+01	-5.39557531E+01	-7.18485018E+01	-9.19552276E+01	-5.72318327E+01	-5.95919696E+01	
-4.06800000E+01	-4.89738436E+01	-5.39519626E+01	-7.18850048E+01	-9.19524372E+01	-5.72339610E+01	-5.95835983E+01	
-4.06440000E+01	-4.89187596E+01	-5.39481875E+01	-7.19228221E+01	-9.19489361E+01	-5.72361142E+01	-5.95752274E+01	
-4.06080000E+01	-4.88661624E+01	-5.39444213E+01	-7.19621557E+01	-9.19447324E+01	-5.72383003E+01	-5.95668174E+01	
-4.05720000E+01	-4.88158472E+01	-5.39407605E+01	-7.20029048E+01	-9.19398366E+01	-5.72405009E+01	-5.95584040E+01	
-4.05360000E+01	-4.87679575E+01	-5.39370575E+01	-7.20450445E+01	-9.19342560E+01	-5.72427202E+01	-5.95499953E+01	
-4.05000000E+01	-4.87223599E+01	-5.39334618E+01	-7.20887946E+01	-9.19279965E+01	-5.72449673E+01	-5.95415723E+01	
-4.04640000E+01	-4.86789893E+01	-5.39298532E+01	-7.21337375E+01	-9.19210763E+01	-5.72472457E+01	-5.95331481E+01	
-4.04280000E+01	-4.86380295E+01	-5.39262635E+01	-7.21801615E+01	-9.19135090E+01	-5.72495346E+01	-5.95247045E+01	
-4.03920000E+01	-4.85992478E+01	-5.39227187E+01	-7.22281580E+01	-9.19053064E+01	-5.72518577E+01	-5.95162636E+01	
-4.03560000E+01	-4.85626806E+01	-5.39192060E+01	-7.22775022E+01	-9.18964841E+01	-5.72542119E+01	-5.95078371E+01	
-4.03200000E+01	-4.85283788E+01	-5.39156962E+01	-7.23283849E+01	-9.18870558E+01	-5.72565849E+01	-5.94994111E+01	
-4.02840000E+01	-4.84962227E+01	-5.39122437E+01	-7.23806770E+01	-9.18770400E+01	-5.72589865E+01	-5.94909891E+01	
-4.02480000E+01	-4.84662656E+01	-5.39087713E+01	-7.24344418E+01	-9.18664488E+01	-5.72614202E+01	-5.94825687E+01	
-4.02120000E+01	-4.84384587E+01	-5.39053397E+01	-7.24895659E+01	-9.18553132E+01	-5.72638716E+01	-5.94741584E+01	
-4.01760000E+01	-4.84127458E+01	-5.39019551E+01	-7.25462640E+01	-9.18436366E+01	-5.72663574E+01	-5.94657704E+01	
-4.01400000E+01	-4.83892058E+01	-5.38985890E+01	-7.26043330E+01	-9.18314525E+01	-5.72688594E+01	-5.94573846E+01	
-4.01040000E+01	-4.83677372E+01	-5.38952651E+01	-7.26639601E+01	-9.18187765E+01	-5.72714016E+01	-5.94490372E+01	
-4.00680000E+01	-4.83484225E+01	-5.38919193E+01	-7.27249611E+01	-9.18056215E+01	-5.72739640E+01	-5.94406854E+01	
-4.00320000E+01	-4.83311112E+01	-5.38886068E+01	-7.27876389E+01	-9.17920229E+01	-5.72765554E+01	-5.94323766E+01	
-3.99960000E+01	-4.83158769E+01	-5.38853079E+01	-7.28515004E+01	-9.17779999E+01	-5.72791768E+01	-5.94240773E+01	
-3.99600000E+01	-4.83028085E+01	-5.38820439E+01	-7.29170476E+01	-9.17635664E+01	-5.72818259E+01	-5.94158070E+01	
-3.99240000E+01	-4.82916837E+01	-5.38788290E+01	-7.29839558E+01	-9.17487514E+01	-5.72844922E+01	-5.94075653E+01	
-3.98880000E+01	-4.82826562E+01	-5.38756083E+01	-7.30526099E+01	-9.17335787E+01	-5.72871884E+01	-5.93993442E+01	
-3.98520000E+01	-4.82756170E+01	-5.38724049E+01	-7.31225004E+01	-9.17180733E+01	-5.72899140E+01	-5.93911454E+01	
-3.98160000E+01	-4.82706906E+01	-5.38692475E+01	-7.31939064E+01	-9.17022512E+01	-5.72926746E+01	-5.93830004E+01	
-3.97800000E+01	-4.82676670E+01	-5.38660698E+01	-7.32667232E+01	-9.16861441E+01	-5.72954542E+01	-5.93748699E+01	
-3.97440000E+01	-4.82667432E+01	-5.38629478E+01	-7.33412939E+01	-9.16697776E+01	-5.72982617E+01	-5.93667891E+01	
-3.97080000E+01	-4.82677978E+01	-5.38597718E+01	-7.34169921E+01	-9.16531732E+01	-5.73010964E+01	-5.93587262E+01	
-3.96720000E+01	-4.82708939E+01	-5.38566604E+01	-7.34943642E+01	-9.16363550E+01	-5.73039543E+01	-5.93507228E+01	
-3.96360000E+01	-4.82760004E+01	-5.38535697E+01	-7.35731078E+01	-9.16193495E+01	-5.73068471E+01	-5.93427475E+01	
-3.96000000E+01	-4.82831385E+01	-5.38504812E+01	-7.36533779E+01	-9.16021758E+01	-5.73097726E+01	-5.93348187E+01	
-3.95640000E+01	-4.82922497E+01	-5.38474179E+01	-7.37351229E+01	-9.15848605E+01	-5.73127101E+01	-5.93269256E+01	
-3.95280000E+01	-4.83033660E+01	-5.38443629E+01	-7.38182456E+01	-9.15674290E+01	-5.73156920E+01	-5.93190778E+01	
-3.94920000E+01	-4.83165219E+01	-5.38413547E+01	-7.39028801E+01	-9.15499071E+01	-5.73186890E+01	-5.93112879E+01	
-3.94560000E+01	-4.83317009E+01	-5.38383150E+01	-7.39888362E+01	-9.15323120E+01	-5.73217125E+01	-5.93035487E+01	
-3.94200000E+01	-4.83488162E+01	-5.38352734E+01	-7.40762459E+01	-9.15146732E+01	-5.73247648E+01	-5.92958526E+01	
-3.93840000E+01	-4.83680407E+01	-5.38322974E+01	-7.41651883E+01	-9.14970124E+01	-5.73278392E+01	-5.92882000E+01	
-3.93480000E+01	-4.83892303E+01	-5.38292759E+01	-7.42553476E+01	-9.14793493E+01	-5.73309336E+01	-5.92806024E+01	
-3.93120000E+01	-4.84123911E+01	-5.38262854E+01	-7.43471683E+01	-9.14617121E+01	-5.73340607E+01	-5.92730407E+01	
-3.92760000E+01	-4.84377456E+01	-5.38232806E+01	-7.44398554E+01	-9.14441219E+01	-5.73372147E+01	-5.92655482E+01	
-3.92400000E+01	-4.84649761E+01	-5.38203386E+01	-7.45343470E+01	-9.14265969E+01	-5.73403904E+01	-5.92581033E+01	
-3.92040000E+01	-4.84943150E+01	-5.38173957E+01	-7.46297128E+01	-9.14091632E+01	-5.73435953E+01	-5.92507273E+01	
-3.91680000E+01	-4.85257585E+01	-5.38144435E+01	-7.47266455E+01	-9.13918409E+01	-5.73468213E+01	-5.92433784E+01	
-3.91320000E+01	-4.85591792E+01	-5.38115137E+01	-7.48247256E+01	-9.13746473E+01	-5.73500596E+01	-5.92360947E+01	
-3.90960000E+01	-4.85947462E+01	-5.38085855E+01	-7.49240993E+01	-9.13576064E+01	-5.73533340E+01	-5.92288659E+01	
-3.90600000E+01	-4.86323532E+01	-5.38056507E+01	-7.50243848E+01	-9.13407383E+01	-5.73566267E+01	-5.92217093E+01	
-3.90240000E+01	-4.86720726E+01	-5.38027322E+01	-7.51262325E+01	-9.13240566E+01	-5.73599375E+01	-5.92145896E+01	
-3.89880000E+01	-4.87138892E+01	-5.37998420E+01	-7.52286564E+01	-9.13075820E+01	-5.73632717E+01	-5.92075359E+01	
-3.89520000E+01	-4.87578883E+01	-5.37969250E+01	-7.53323862E+01	-9.12913399E+01	-5.73666437E+01	-5.92005304E+01	
-3.89160000E+01	-4.88040038E+01	-5.37940464E+01	-7.54367901E+01	-9.12753387E+01	-5.73700098E+01	-5.91936004E+01	
-3.88800000E+01	-4.88522857E+01	-5.37911481E+01	-7.55423532E+01	-9.12596000E+01	-5.73734083E+01	-5.91867287E+01	
-3.88440000E+01	-4.89026925E+01	-5.37882885E+01	-7.56487867E+01	-9.12441434E+01	-5.73768280E+01	-5.91798990E+01	
-3.88080000E+01	-4.89553556E+01	-5.37854021E+01	-7.57559653E+01	-9.12289898E+01	-5.73802752E+01	-5.91731438E+01	
-3.87720000E+01	-4.90101643E+01	-5.37825403E+01	-7.58637268E+01	-9.12141468E+01	-5.73837219E+01	-5.91664450E+01	
-3.87360000E+01	-4.90672987E+01	-5.37796976E+01	-7.59720535E+01	-9.11996247E+01	-5.73871912E+01	-5.91597794E+01	
-3.87000000E+01	-4.91266393E+01	-5.37768144E+01	-7.60808821E+01	-9.11854456E+01	-5.73906845E+01	-5.91531989E+01	
-3.86640000E+01	-4.91882510E+01	-5.37739681E+01	-7.61899704E+01	-9.11716265E+01	-5.73941884E+01	-5.91466666E+01	
-3.86280000E+01	-4.92522210E+01	-5.37711441E+01	-7.62994504E+01	-9.11581752E+01	-5.73977094E+01	-5.91401932E+01	
-3.85920000E+01	-4.93184886E+01	-5.37682978E+01	-7.64092185E+01	-9.11451083E+01	-5.74012614E+01	-5.91337649E+01	
-3.85560000E+01	-4.93871300E+01	-5.37654497E+01	-7.65186774E+01	-9.11324369E+01	-5.74048151E+01	-5.91274010E+01	
-3.85200000E+01	-4.94581158E+01	-5.37626247E+01	-7.66283166E+01	-9.11201767E+01	-5.74083839E+01	-5.91210948E+01	
