Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
8.76600000E+01	-5.37063185E+01	-5.50749881E+01	-7.69631291E+01	-9.84131912E+01	-8.46168368E+01	-9.04300691E+01	
8.76960000E+01	-5.36573347E+01	-5.50839892E+01	-7.70214917E+01	-9.83447312E+01	-8.46064778E+01	-9.03893881E+01	
8.77320000E+01	-5.36086383E+01	-5.50929967E+01	-7.70796028E+01	-9.82769698E+01	-8.45961613E+01	-9.03482925E+01	
8.77680000E+01	-5.35601723E+01	-5.51020163E+01	-7.71373786E+01	-9.82099031E+01	-8.45858812E+01	-9.03068126E+01	
8.78040000E+01	-5.35120117E+01	-5.51110435E+01	-7.71947067E+01	-9.81435242E+01	-8.45756508E+01	-9.02649567E+01	
8.78400000E+01	-5.34641013E+01	-5.51200717E+01	-7.72516648E+01	-9.80778265E+01	-8.45654645E+01	-9.02227698E+01	
8.78760000E+01	-5.34164879E+01	-5.51291097E+01	-7.73082734E+01	-9.80128068E+01	-8.45553200E+01	-9.01802565E+01	
8.79120000E+01	-5.33691207E+01	-5.51381464E+01	-7.73642870E+01	-9.79484570E+01	-8.45452284E+01	-9.01374549E+01	
8.79480000E+01	-5.33220123E+01	-5.51471955E+01	-7.74197780E+01	-9.78847740E+01	-8.45351799E+01	-9.00943838E+01	
8.79840000E+01	-5.32751948E+01	-5.51562476E+01	-7.74747606E+01	-9.78217500E+01	-8.45251814E+01	-9.00510503E+01	
8.80200000E+01	-5.32285902E+01	-5.51653121E+01	-7.75290772E+01	-9.77593813E+01	-8.45152353E+01	-9.00074867E+01	
8.80560000E+01	-5.31822952E+01	-5.51743787E+01	-7.75827487E+01	-9.76976616E+01	-8.45053398E+01	-8.99637234E+01	
8.80920000E+01	-5.31362408E+01	-5.51834525E+01	-7.76357009E+01	-9.76365865E+01	-8.44954966E+01	-8.99197691E+01	
8.81280000E+01	-5.30904438E+01	-5.51925336E+01	-7.76878419E+01	-9.75761502E+01	-8.44857090E+01	-8.98756478E+01	
8.81640000E+01	-5.30449017E+01	-5.52016162E+01	-7.77392671E+01	-9.75163474E+01	-8.44759772E+01	-8.98313764E+01	
8.82000000E+01	-5.29996243E+01	-5.52107104E+01	-7.77897130E+01	-9.74571725E+01	-8.44663049E+01	-8.97869687E+01	
8.82360000E+01	-5.29545688E+01	-5.52198079E+01	-7.78392984E+01	-9.73986213E+01	-8.44566855E+01	-8.97424560E+01	
8.82720000E+01	-5.29097555E+01	-5.52289154E+01	-7.78878661E+01	-9.73406888E+01	-8.44471266E+01	-8.96978484E+01	
8.83080000E+01	-5.28652212E+01	-5.52380244E+01	-7.79354691E+01	-9.72833697E+01	-8.44376267E+01	-8.96531620E+01	
8.83440000E+01	-5.28209138E+01	-5.52471418E+01	-7.79819235E+01	-9.72266596E+01	-8.44281925E+01	-8.96084198E+01	
8.83800000E+01	-5.27768972E+01	-5.52562674E+01	-7.80273177E+01	-9.71705528E+01	-8.44188185E+01	-8.95636369E+01	
8.84160000E+01	-5.27330774E+01	-5.52653950E+01	-7.80714677E+01	-9.71150453E+01	-8.44095094E+01	-8.95188251E+01	
8.84520000E+01	-5.26895433E+01	-5.52745338E+01	-7.81144032E+01	-9.70601317E+01	-8.44002638E+01	-8.94739989E+01	
8.84880000E+01	-5.26461921E+01	-5.52836778E+01	-7.81559848E+01	-9.70058078E+01	-8.43910861E+01	-8.94291811E+01	
8.85240000E+01	-5.26031467E+01	-5.52928279E+01	-7.81962856E+01	-9.69520696E+01	-8.43819752E+01	-8.93843904E+01	
8.85600000E+01	-5.25602956E+01	-5.53019846E+01	-7.82351397E+01	-9.68989119E+01	-8.43729358E+01	-8.93396316E+01	
8.85960000E+01	-5.25176744E+01	-5.53111513E+01	-7.82725280E+01	-9.68463302E+01	-8.43639619E+01	-8.92949237E+01	
8.86320000E+01	-5.24753275E+01	-5.53203212E+01	-7.83083317E+01	-9.67943202E+01	-8.43550601E+01	-8.92502729E+01	
8.86680000E+01	-5.24331963E+01	-5.53295013E+01	-7.83425981E+01	-9.67428777E+01	-8.43462301E+01	-8.92056976E+01	
8.87040000E+01	-5.23913053E+01	-5.53386809E+01	-7.83752378E+01	-9.66919982E+01	-8.43374719E+01	-8.91612118E+01	
8.87400000E+01	-5.23496463E+01	-5.53478694E+01	-7.84062174E+01	-9.66416781E+01	-8.43287875E+01	-8.91168286E+01	
8.87760000E+01	-5.23081748E+01	-5.53570708E+01	-7.84354338E+01	-9.65919128E+01	-8.43201760E+01	-8.90725528E+01	
8.88120000E+01	-5.22670018E+01	-5.53662747E+01	-7.84628699E+01	-9.65426979E+01	-8.43116417E+01	-8.90284083E+01	
8.88480000E+01	-5.22259852E+01	-5.53754803E+01	-7.84884686E+01	-9.64940301E+01	-8.43031856E+01	-8.89843969E+01	
8.88840000E+01	-5.21852651E+01	-5.53846971E+01	-7.85122520E+01	-9.64459047E+01	-8.42948063E+01	-8.89405312E+01	
8.89200000E+01	-5.21446925E+01	-5.53939199E+01	-7.85340329E+01	-9.63983189E+01	-8.42865069E+01	-8.88968208E+01	
8.89560000E+01	-5.21044457E+01	-5.54031557E+01	-7.85539725E+01	-9.63512683E+01	-8.42782871E+01	-8.88532745E+01	
8.89920000E+01	-5.20643576E+01	-5.54123929E+01	-7.85717915E+01	-9.63047485E+01	-8.42701459E+01	-8.88099075E+01	
8.90280000E+01	-5.20244613E+01	-5.54216348E+01	-7.85876397E+01	-9.62587564E+01	-8.42620872E+01	-8.87667278E+01	
8.90640000E+01	-5.19848315E+01	-5.54308891E+01	-7.86014563E+01	-9.62132885E+01	-8.42541164E+01	-8.87237428E+01	
8.91000000E+01	-5.19454327E+01	-5.54401415E+01	-7.86131461E+01	-9.61683405E+01	-8.42462262E+01	-8.86809570E+01	
8.91360000E+01	-5.19062215E+01	-5.54494061E+01	-7.86226853E+01	-9.61239094E+01	-8.42384192E+01	-8.86383806E+01	
8.91720000E+01	-5.18672570E+01	-5.54586790E+01	-7.86301150E+01	-9.60799917E+01	-8.42307011E+01	-8.85960278E+01	
8.92080000E+01	-5.18284817E+01	-5.54679591E+01	-7.86354095E+01	-9.60365838E+01	-8.42230692E+01	-8.85539043E+01	
8.92440000E+01	-5.17899458E+01	-5.54772449E+01	-7.86384378E+01	-9.59936822E+01	-8.42155274E+01	-8.85120112E+01	
8.92800000E+01	-5.17516372E+01	-5.54865375E+01	-7.86393597E+01	-9.59512843E+01	-8.42080717E+01	-8.84703633E+01	
8.93160000E+01	-5.17134591E+01	-5.54958357E+01	-7.86380114E+01	-9.59093857E+01	-8.42007023E+01	-8.84289612E+01	
8.93520000E+01	-5.16755214E+01	-5.55051426E+01	-7.86344964E+01	-9.58679838E+01	-8.41934254E+01	-8.83878192E+01	
8.93880000E+01	-5.16378549E+01	-5.55144602E+01	-7.86286998E+01	-9.58270759E+01	-8.41862402E+01	-8.83469342E+01	
8.94240000E+01	-5.16003709E+01	-5.55237770E+01	-7.86207689E+01	-9.57866583E+01	-8.41791517E+01	-8.83063179E+01	
8.94600000E+01	-5.15630620E+01	-5.55331075E+01	-7.86105692E+01	-9.57467280E+01	-8.41721489E+01	-8.82659728E+01	
8.94960000E+01	-5.15259804E+01	-5.55424380E+01	-7.85982151E+01	-9.57072816E+01	-8.41652429E+01	-8.82259084E+01	
8.95320000E+01	-5.14891050E+01	-5.55517806E+01	-7.85836952E+01	-9.56683165E+01	-8.41584327E+01	-8.81861266E+01	
8.95680000E+01	-5.14524270E+01	-5.55611247E+01	-7.85669737E+01	-9.56298299E+01	-8.41517173E+01	-8.81466383E+01	
8.96040000E+01	-5.14159629E+01	-5.55704850E+01	-7.85481416E+01	-9.55918192E+01	-8.41450933E+01	-8.81074422E+01	
8.96400000E+01	-5.13796923E+01	-5.55798504E+01	-7.85271966E+01	-9.55542809E+01	-8.41385729E+01	-8.80685493E+01	
8.96760000E+01	-5.13436133E+01	-5.55892179E+01	-7.85040781E+01	-9.55172128E+01	-8.41321458E+01	-8.80299577E+01	
8.97120000E+01	-5.13077467E+01	-5.55985950E+01	-7.84789319E+01	-9.54806114E+01	-8.41258165E+01	-8.79916713E+01	
8.97480000E+01	-5.12720897E+01	-5.56079804E+01	-7.84517768E+01	-9.54444752E+01	-8.41195877E+01	-8.79537007E+01	
8.97840000E+01	-5.12366386E+01	-5.56173729E+01	-7.84225525E+01	-9.54088004E+01	-8.41134601E+01	-8.79160489E+01	
8.98200000E+01	-5.12013587E+01	-5.56267727E+01	-7.83914596E+01	-9.53735851E+01	-8.41074351E+01	-8.78787118E+01	
8.98560000E+01	-5.11662873E+01	-5.56361807E+01	-7.83584512E+01	-9.53388266E+01	-8.41015097E+01	-8.78417013E+01	
8.98920000E+01	-5.11314065E+01	-5.56455921E+01	-7.83234996E+01	-9.53045225E+01	-8.40956865E+01	-8.78050160E+01	
8.99280000E+01	-5.10967252E+01	-5.56550129E+01	-7.82867854E+01	-9.52706700E+01	-8.40899661E+01	-8.77686591E+01	
8.99640000E+01	-5.10622192E+01	-5.56644444E+01	-7.82482197E+01	-9.52372668E+01	-8.40843508E+01	-8.77326360E+01	
9.00000000E+01	-5.10279330E+01	-5.56738797E+01	-7.82079578E+01	-9.52043107E+01	-8.40788403E+01	-8.76969553E+01	
9.00360000E+01	-5.09937981E+01	-5.56833170E+01	-7.81659736E+01	-9.51717997E+01	-8.40734368E+01	-8.76616068E+01	
9.00720000E+01	-5.09599004E+01	-5.56927744E+01	-7.81224214E+01	-9.51397307E+01	-8.40681329E+01	-8.76266032E+01	
9.01080000E+01	-5.09261921E+01	-5.57022282E+01	-7.80772243E+01	-9.51081019E+01	-8.40629378E+01	-8.75919446E+01	
9.01440000E+01	-5.08926458E+01	-5.57116963E+01	-7.80305838E+01	-9.50769107E+01	-8.40578466E+01	-8.75576373E+01	
9.01800000E+01	-5.08592471E+01	-5.57211662E+01	-7.79823421E+01	-9.50461565E+01	-8.40528644E+01	-8.75236761E+01	
9.02160000E+01	-5.08261158E+01	-5.57306456E+01	-7.79327748E+01	-9.50158351E+01	-8.40479888E+01	-8.74900652E+01	
9.02520000E+01	-5.07931376E+01	-5.57401323E+01	-7.78819028E+01	-9.49859455E+01	-8.40432246E+01	-8.74568085E+01	
9.02880000E+01	-5.07603414E+01	-5.57496251E+01	-7.78296646E+01	-9.49564851E+01	-8.40385641E+01	-8.74239096E+01	
9.03240000E+01	-5.07277313E+01	-5.57591298E+01	-7.77760937E+01	-9.49274525E+01	-8.40340177E+01	-8.73913637E+01	
9.03600000E+01	-5.06953119E+01	-5.57686406E+01	-7.77213506E+01	-9.48988455E+01	-8.40295790E+01	-8.73591826E+01	
9.03960000E+01	-5.06630807E+01	-5.57781576E+01	-7.76655311E+01	-9.48706621E+01	-8.40252500E+01	-8.73273583E+01	
9.04320000E+01	-5.06310073E+01	-5.57876830E+01	-7.76086244E+01	-9.48428999E+01	-8.40210334E+01	-8.72958991E+01	
9.04680000E+01	-5.05991078E+01	-5.57972141E+01	-7.75506295E+01	-9.48155576E+01	-8.40169297E+01	-8.72648039E+01	
9.05040000E+01	-5.05674351E+01	-5.58067580E+01	-7.74917277E+01	-9.47886335E+01	-8.40129385E+01	-8.72340725E+01	
9.05400000E+01	-5.05359084E+01	-5.58163039E+01	-7.74318820E+01	-9.47621259E+01	-8.40090625E+01	-8.72037116E+01	
9.05760000E+01	-5.05045718E+01	-5.58258574E+01	-7.73711535E+01	-9.47360321E+01	-8.40052982E+01	-8.71737173E+01	
9.06120000E+01	-5.04733575E+01	-5.58354180E+01	-7.73096324E+01	-9.47103512E+01	-8.40016465E+01	-8.71440909E+01	
9.06480000E+01	-5.04423614E+01	-5.58449937E+01	-7.72472814E+01	-9.46850814E+01	-8.39981068E+01	-8.71148345E+01	
9.06840000E+01	-5.04115601E+01	-5.58545674E+01	-7.71842748E+01	-9.46602206E+01	-8.39946846E+01	-8.70859525E+01	
9.07200000E+01	-5.03809165E+01	-5.58641555E+01	-7.71205784E+01	-9.46357677E+01	-8.39913791E+01	-8.70574413E+01	
9.07560000E+01	-5.03504263E+01	-5.58737483E+01	-7.70562273E+01	-9.46117209E+01	-8.39881880E+01	-8.70293040E+01	
9.07920000E+01	-5.03201507E+01	-5.58833489E+01	-7.69912637E+01	-9.45880787E+01	-8.39851095E+01	-8.70015381E+01	
9.08280000E+01	-5.02901050E+01	-5.58929616E+01	-7.69258401E+01	-9.45648396E+01	-8.39821471E+01	-8.69741494E+01	
9.08640000E+01	-5.02601011E+01	-5.59025735E+01	-7.68598909E+01	-9.45420016E+01	-8.39793038E+01	-8.69471349E+01	
9.09000000E+01	-5.02303505E+01	-5.59121987E+01	-7.67934210E+01	-9.45195640E+01	-8.39765758E+01	-8.69204998E+01	
9.09360000E+01	-5.02007155E+01	-5.59218267E+01	-7.67266334E+01	-9.44975245E+01	-8.39739647E+01	-8.68942415E+01	
9.09720000E+01	-5.01712704E+01	-5.59314684E+01	-7.66594604E+01	-9.44758825E+01	-8.39714748E+01	-8.68683611E+01	
9.10080000E+01	-5.01420390E+01	-5.59411175E+01	-7.65920522E+01	-9.44546358E+01	-8.39690990E+01	-8.68428597E+01	
9.10440000E+01	-5.01129249E+01	-5.59507710E+01	-7.65241899E+01	-9.44337840E+01	-8.39668426E+01	-8.68177323E+01	
9.10800000E+01	-5.00839991E+01	-5.59604324E+01	-7.64561081E+01	-9.44133253E+01	-8.39647042E+01	-8.67929860E+01	
9.11160000E+01	-5.00552347E+01	-5.59701022E+01	-7.63877850E+01	-9.43932581E+01	-8.39626847E+01	-8.67686182E+01	
9.11520000E+01	-5.00266317E+01	-5.59797782E+01	-7.63193759E+01	-9.43735813E+01	-8.39607876E+01	-8.67446336E+01	
9.11880000E+01	-4.99982324E+01	-5.59894666E+01	-7.62507181E+01	-9.43542944E+01	-8.39590070E+01	-8.67210284E+01	
9.12240000E+01	-4.99699338E+01	-5.59991597E+01	-7.61819777E+01	-9.43353952E+01	-8.39573479E+01	-8.66978042E+01	
9.12600000E+01	-4.99418317E+01	-5.60088609E+01	-7.61130567E+01	-9.43168833E+01	-8.39558049E+01	-8.66749577E+01	
9.12960000E+01	-4.99139050E+01	-5.60185668E+01	-7.60440394E+01	-9.42987568E+01	-8.39543840E+01	-8.66524948E+01	
9.13320000E+01	-4.98860882E+01	-5.60282852E+01	-7.59750924E+01	-9.42810150E+01	-8.39530840E+01	-8.66304136E+01	
9.13680000E+01	-4.98585081E+01	-5.60380115E+01	-7.59061452E+01	-9.42636566E+01	-8.39519050E+01	-8.66087097E+01	
9.14040000E+01	-4.98310244E+01	-5.60477398E+01	-7.58371288E+01	-9.42466807E+01	-8.39508463E+01	-8.65873908E+01	
9.14400000E+01	-4.98036962E+01	-5.60574864E+01	-7.57682059E+01	-9.42300860E+01	-8.39499087E+01	-8.65664561E+01	
9.14760000E+01	-4.97765745E+01	-5.60672350E+01	-7.56992078E+01	-9.42138716E+01	-8.39490906E+01	-8.65458956E+01	
9.15120000E+01	-4.97495865E+01	-5.60769959E+01	-7.56304101E+01	-9.41980368E+01	-8.39483971E+01	-8.65257202E+01	
9.15480000E+01	-4.97227979E+01	-5.60867624E+01	-7.55616884E+01	-9.41825806E+01	-8.39478248E+01	-8.65059293E+01	
9.15840000E+01	-4.96961286E+01	-5.60965346E+01	-7.54930967E+01	-9.41675016E+01	-8.39473763E+01	-8.64865185E+01	
9.16200000E+01	-4.96696693E+01	-5.61063151E+01	-7.54245381E+01	-9.41527994E+01	-8.39470453E+01	-8.64674872E+01	
9.16560000E+01	-4.96432532E+01	-5.61161024E+01	-7.53561697E+01	-9.41384727E+01	-8.39468331E+01	-8.64488436E+01	
9.16920000E+01	-4.96170794E+01	-5.61259020E+01	-7.52880159E+01	-9.41245209E+01	-8.39467469E+01	-8.64305780E+01	
9.17280000E+01	-4.95910788E+01	-5.61357040E+01	-7.52200544E+01	-9.41109430E+01	-8.39467796E+01	-8.64126947E+01	
9.17640000E+01	-4.95651638E+01	-5.61455176E+01	-7.51522778E+01	-9.40977382E+01	-8.39469348E+01	-8.63951923E+01	
9.18000000E+01	-4.95394596E+01	-5.61553394E+01	-7.50846607E+01	-9.40849058E+01	-8.39472158E+01	-8.63780691E+01	
9.18360000E+01	-4.95138968E+01	-5.61651661E+01	-7.50173125E+01	-9.40724450E+01	-8.39476188E+01	-8.63613273E+01	
9.18720000E+01	-4.94884418E+01	-5.61750056E+01	-7.49501884E+01	-9.40603548E+01	-8.39481411E+01	-8.63449692E+01	
9.19080000E+01	-4.94631848E+01	-5.61848524E+01	-7.48833336E+01	-9.40486347E+01	-8.39487901E+01	-8.63289965E+01	
9.19440000E+01	-4.94380813E+01	-5.61947043E+01	-7.48167388E+01	-9.40372841E+01	-8.39495520E+01	-8.63133990E+01	
9.19800000E+01	-4.94131387E+01	-5.62045687E+01	-7.47504202E+01	-9.40263021E+01	-8.39504418E+01	-8.62981857E+01	
9.20160000E+01	-4.93883005E+01	-5.62144384E+01	-7.46843382E+01	-9.40156881E+01	-8.39514496E+01	-8.62833442E+01	
9.20520000E+01	-4.93636471E+01	-5.62243133E+01	-7.46186569E+01	-9.40054415E+01	-8.39525859E+01	-8.62688928E+01	
9.20880000E+01	-4.93391242E+01	-5.62341966E+01	-7.45532103E+01	-9.39955620E+01	-8.39538391E+01	-8.62548182E+01	
9.21240000E+01	-4.93147608E+01	-5.62440956E+01	-7.44880808E+01	-9.39860487E+01	-8.39552167E+01	-8.62411232E+01	
9.21600000E+01	-4.92905504E+01	-5.62539986E+01	-7.44233012E+01	-9.39769010E+01	-8.39567137E+01	-8.62278099E+01	
9.21960000E+01	-4.92664811E+01	-5.62639052E+01	-7.43587965E+01	-9.39681182E+01	-8.39583332E+01	-8.62148724E+01	
9.22320000E+01	-4.92425658E+01	-5.62738253E+01	-7.42946629E+01	-9.39597001E+01	-8.39600757E+01	-8.62023199E+01	
9.22680000E+01	-4.92187797E+01	-5.62837541E+01	-7.42308775E+01	-9.39516459E+01	-8.39619375E+01	-8.61901451E+01	
9.23040000E+01	-4.91951769E+01	-5.62936847E+01	-7.41673897E+01	-9.39439556E+01	-8.39639204E+01	-8.61783475E+01	
9.23400000E+01	-4.91717070E+01	-5.63036268E+01	-7.41043010E+01	-9.39366284E+01	-8.39660263E+01	-8.61669299E+01	
9.23760000E+01	-4.91483691E+01	-5.63135796E+01	-7.40415184E+01	-9.39296636E+01	-8.39682512E+01	-8.61558893E+01	
9.24120000E+01	-4.91251579E+01	-5.63235346E+01	-7.39792483E+01	-9.39230614E+01	-8.39705946E+01	-8.61452285E+01	
9.24480000E+01	-4.91021122E+01	-5.63335071E+01	-7.39171795E+01	-9.39168211E+01	-8.39730640E+01	-8.61349449E+01	
9.24840000E+01	-4.90791928E+01	-5.63434817E+01	-7.38555879E+01	-9.39109423E+01	-8.39756486E+01	-8.61250352E+01	
9.25200000E+01	-4.90564209E+01	-5.63534655E+01	-7.37943478E+01	-9.39054249E+01	-8.39783544E+01	-8.61155074E+01	
9.25560000E+01	-4.90338047E+01	-5.63634585E+01	-7.37334833E+01	-9.39002684E+01	-8.39811794E+01	-8.61063542E+01	
9.25920000E+01	-4.90113318E+01	-5.63734603E+01	-7.36729912E+01	-9.38954724E+01	-8.39841226E+01	-8.60975771E+01	
9.26280000E+01	-4.89889789E+01	-5.63834690E+01	-7.36129104E+01	-9.38910366E+01	-8.39871860E+01	-8.60891793E+01	
9.26640000E+01	-4.89668036E+01	-5.63934830E+01	-7.35531929E+01	-9.38869614E+01	-8.39903698E+01	-8.60811627E+01	
9.27000000E+01	-4.89447289E+01	-5.64035082E+01	-7.34939349E+01	-9.38832454E+01	-8.39936728E+01	-8.60735135E+01	
9.27360000E+01	-4.89228146E+01	-5.64135419E+01	-7.34348971E+01	-9.38798891E+01	-8.39970905E+01	-8.60662429E+01	
9.27720000E+01	-4.89010464E+01	-5.64235804E+01	-7.33764561E+01	-9.38768925E+01	-8.40006274E+01	-8.60593452E+01	
9.28080000E+01	-4.88794249E+01	-5.64336348E+01	-7.33182860E+01	-9.38742546E+01	-8.40042805E+01	-8.60528305E+01	
9.28440000E+01	-4.88579170E+01	-5.64436903E+01	-7.32605956E+01	-9.38719760E+01	-8.40080486E+01	-8.60466851E+01	
9.28800000E+01	-4.88365578E+01	-5.64537520E+01	-7.32032592E+01	-9.38700560E+01	-8.40119372E+01	-8.60409134E+01	
9.29160000E+01	-4.88153480E+01	-5.64638246E+01	-7.31464007E+01	-9.38684952E+01	-8.40159364E+01	-8.60355178E+01	
9.29520000E+01	-4.87942798E+01	-5.64739073E+01	-7.30898728E+01	-9.38672927E+01	-8.40200577E+01	-8.60304987E+01	
9.29880000E+01	-4.87733550E+01	-5.64839945E+01	-7.30337362E+01	-9.38664492E+01	-8.40242954E+01	-8.60258505E+01	
9.30240000E+01	-4.87525306E+01	-5.64940972E+01	-7.29780903E+01	-9.38659639E+01	-8.40286424E+01	-8.60215767E+01	
9.30600000E+01	-4.87318601E+01	-5.65042009E+01	-7.29228255E+01	-9.38658372E+01	-8.40330975E+01	-8.60176733E+01	
9.30960000E+01	-4.87113194E+01	-5.65143166E+01	-7.28679012E+01	-9.38660690E+01	-8.40376788E+01	-8.60141429E+01	
9.31320000E+01	-4.86909082E+01	-5.65244418E+01	-7.28134734E+01	-9.38666591E+01	-8.40423652E+01	-8.60109843E+01	
9.31680000E+01	-4.86706360E+01	-5.65345734E+01	-7.27594147E+01	-9.38676078E+01	-8.40471679E+01	-8.60081969E+01	
9.32040000E+01	-4.86505220E+01	-5.65447135E+01	-7.27057334E+01	-9.38689151E+01	-8.40520805E+01	-8.60057824E+01	
9.32400000E+01	-4.86305084E+01	-5.65548611E+01	-7.26525044E+01	-9.38705808E+01	-8.40571090E+01	-8.60037425E+01	
9.32760000E+01	-4.86106464E+01	-5.65650193E+01	-7.25996809E+01	-9.38726056E+01	-8.40622425E+01	-8.60020689E+01	
9.33120000E+01	-4.85908876E+01	-5.65751840E+01	-7.25472839E+01	-9.38749891E+01	-8.40674882E+01	-8.60007746E+01	
9.33480000E+01	-4.85712896E+01	-5.65853577E+01	-7.24952476E+01	-9.38777316E+01	-8.40728461E+01	-8.59998407E+01	
9.33840000E+01	-4.85518364E+01	-5.65955401E+01	-7.24436320E+01	-9.38808330E+01	-8.40783112E+01	-8.59992781E+01	
9.34200000E+01	-4.85324665E+01	-5.66057332E+01	-7.23924241E+01	-9.38842937E+01	-8.40838837E+01	-8.59990900E+01	
9.34560000E+01	-4.85132625E+01	-5.66159281E+01	-7.23416388E+01	-9.38881136E+01	-8.40895650E+01	-8.59992715E+01	
9.34920000E+01	-4.84942016E+01	-5.66261326E+01	-7.22912434E+01	-9.38922935E+01	-8.40953524E+01	-8.59998229E+01	
9.35280000E+01	-4.84752236E+01	-5.66363468E+01	-7.22412594E+01	-9.38968332E+01	-8.41012458E+01	-8.60007391E+01	
9.35640000E+01	-4.84564260E+01	-5.66465690E+01	-7.21917185E+01	-9.39017328E+01	-8.41072442E+01	-8.60020208E+01	
9.36000000E+01	-4.84377350E+01	-5.66567999E+01	-7.21425032E+01	-9.39069929E+01	-8.41133470E+01	-8.60036761E+01	
9.36360000E+01	-4.84191824E+01	-5.66670358E+01	-7.20937423E+01	-9.39126133E+01	-8.41195532E+01	-8.60056956E+01	
9.36720000E+01	-4.84007417E+01	-5.66772863E+01	-7.20454020E+01	-9.39185946E+01	-8.41258684E+01	-8.60080836E+01	
9.37080000E+01	-4.83824327E+01	-5.66875387E+01	-7.19974354E+01	-9.39249374E+01	-8.41322742E+01	-8.60108383E+01	
9.37440000E+01	-4.83642688E+01	-5.66978016E+01	-7.19498169E+01	-9.39316414E+01	-8.41387864E+01	-8.60139628E+01	
9.37800000E+01	-4.83462233E+01	-5.67080733E+01	-7.19026635E+01	-9.39387077E+01	-8.41454016E+01	-8.60174519E+01	
9.38160000E+01	-4.83283187E+01	-5.67183523E+01	-7.18558884E+01	-9.39461363E+01	-8.41521173E+01	-8.60213086E+01	
9.38520000E+01	-4.83105208E+01	-5.67286435E+01	-7.18094940E+01	-9.39539276E+01	-8.41589262E+01	-8.60255286E+01	
9.38880000E+01	-4.82928671E+01	-5.67389397E+01	-7.17635759E+01	-9.39620820E+01	-8.41658346E+01	-8.60301150E+01	
9.39240000E+01	-4.82753153E+01	-5.67492449E+01	-7.17179392E+01	-9.39705997E+01	-8.41728440E+01	-8.60350644E+01	
9.39600000E+01	-4.82579049E+01	-5.67595594E+01	-7.16727437E+01	-9.39794819E+01	-8.41799480E+01	-8.60403792E+01	
9.39960000E+01	-4.82406122E+01	-5.67698778E+01	-7.16279641E+01	-9.39887284E+01	-8.41871444E+01	-8.60460617E+01	
9.40320000E+01	-4.82234084E+01	-5.67802104E+01	-7.15835200E+01	-9.39983401E+01	-8.41944334E+01	-8.60521052E+01	
9.40680000E+01	-4.82063938E+01	-5.67905442E+01	-7.15394956E+01	-9.40083172E+01	-8.42018146E+01	-8.60585088E+01	
9.41040000E+01	-4.81894677E+01	-5.68008924E+01	-7.14958639E+01	-9.40186602E+01	-8.42092900E+01	-8.60652804E+01	
9.41400000E+01	-4.81726903E+01	-5.68112493E+01	-7.14526000E+01	-9.40293706E+01	-8.42168516E+01	-8.60724083E+01	
9.41760000E+01	-4.81560080E+01	-5.68216012E+01	-7.14097630E+01	-9.40404479E+01	-8.42245090E+01	-8.60799023E+01	
9.42120000E+01	-4.81394873E+01	-5.68319729E+01	-7.13672640E+01	-9.40518928E+01	-8.42322496E+01	-8.60877570E+01	
9.42480000E+01	-4.81230649E+01	-5.68423486E+01	-7.13251739E+01	-9.40637062E+01	-8.42400841E+01	-8.60959747E+01	
9.42840000E+01	-4.81067828E+01	-5.68527350E+01	-7.12834364E+01	-9.40758892E+01	-8.42479955E+01	-8.61045458E+01	
9.43200000E+01	-4.80905796E+01	-5.68631297E+01	-7.12421046E+01	-9.40884417E+01	-8.42559955E+01	-8.61134840E+01	
9.43560000E+01	-4.80745203E+01	-5.68735361E+01	-7.12010995E+01	-9.41013647E+01	-8.42640805E+01	-8.61227791E+01	
9.43920000E+01	-4.80585770E+01	-5.68839478E+01	-7.11605146E+01	-9.41146589E+01	-8.42722455E+01	-8.61324351E+01	
9.44280000E+01	-4.80427824E+01	-5.68943661E+01	-7.11203256E+01	-9.41283249E+01	-8.42804919E+01	-8.61424525E+01	
9.44640000E+01	-4.80270897E+01	-5.69047973E+01	-7.10804405E+01	-9.41423635E+01	-8.42888155E+01	-8.61528239E+01	
9.45000000E+01	-4.80115029E+01	-5.69152314E+01	-7.10409745E+01	-9.41567757E+01	-8.42972197E+01	-8.61635558E+01	
9.45360000E+01	-4.79960580E+01	-5.69256774E+01	-7.10018654E+01	-9.41715619E+01	-8.43057001E+01	-8.61746465E+01	
9.45720000E+01	-4.79807439E+01	-5.69361286E+01	-7.09631227E+01	-9.41867234E+01	-8.43142545E+01	-8.61860867E+01	
9.46080000E+01	-4.79655201E+01	-5.69465871E+01	-7.09247552E+01	-9.42022608E+01	-8.43228863E+01	-8.61978887E+01	
9.46440000E+01	-4.79503827E+01	-5.69570561E+01	-7.08867405E+01	-9.42181750E+01	-8.43315884E+01	-8.62100414E+01	
9.46800000E+01	-4.79354257E+01	-5.69675294E+01	-7.08490835E+01	-9.42344668E+01	-8.43403642E+01	-8.62225496E+01	
